Корневая,Подкатегория 1,ID товара,Название товара или услуги,Название товара в URL,URL,Краткое описание,Полное описание,Видимость на витрине,Применять скидки,Тег title,Мета-тег keywords,Мета-тег description,Размещение на сайте,Весовой коэффициент,Валюта склада,НДС,Единица измерения,Габариты,Изображения,Ссылка на видео,Свойство: Размер,Свойство: Цвет,Свойство: размер,Свойство: цвет,ID варианта,Артикул,Штрих-код,Внешний ID,Габариты варианта,Цена продажи,Старая цена,Цена закупки,Остаток,Вес,Изображения варианта,Параметр: fid,Параметр: OLDLINK,Дополнительное поле: ID Мой Склад,Параметр: Метка
Мой склад,Комплекты,354797698,Комплект New day black топ с велосипедками,komplekt-new-day-black-top-s-velosipedkami,https://myshop-buy636.myinsales.ru/product/komplekt-new-day-black-top-s-velosipedkami,,"Комплект New day - это классика спорта. Удобный, стильный, функциональный. Топ надежно и плотно фиксирует грудь (без чашек). Высокий пояс поддерживает мышцы пресса. А оптимальная длина велосипедок подходит для любого роста.<br /><br /><br />• Плетение рибана<br />• Моделирование фигуры<br />• Антипиллинг (не образуются катышки)<br />• Технология DRY (изделие быстро впитывает и испаряет влагу, не оставляя следов пота)<br /><br />Выполнен из итальянской полиамидной нити на российском производстве. <br /><br />Состав: <br />93% полиамид, 7% эластан. <br /><br />Рекомендации по уходу: <br />- машинная стирка при 30 градусах; <br />- барабанная сушка, глажка и отбеливание запрещены.<br /><br />Модель на фото: <br />Рост 170 см, параметры - 84/59/87. <br />Размер комплекта - S",выставлен,да,Комплект New day black топ с велосипедками,,,Каталог/Комплекты ## Каталог/Все товары,,RUR,Без НДС,шт,,https://static.tildacdn.com/tild3063-3964-4937-b262-386435376164/1449573224.jpg https://static.tildacdn.com/tild6161-3465-4166-a165-363862316137/1449565840.jpg https://static.tildacdn.com/tild6236-3637-4166-b062-393763303461/1449568682.jpg https://static.tildacdn.com/tild3733-3831-4338-b466-626133393565/1449573206.jpg https://static.tildacdn.com/tild3863-3534-4561-a234-353865383566/__last_variant.png,https://www.youtube.com/watch?v=Qctlo0LjIYo,,,,,600024175,DF-01.0030/DF-08.0002,,600024175,,6700,,,0,,,https://define.moscow/kits/tproduct/359761173-642897854701-komplekt-new-day-black-top-s-velosipedka,https://define.moscow/kits/tproduct/359761173-642897854701-komplekt-new-day-black-top-s-velosipedka,L7CeWu-8je59Cf3zxf5sa3,BESTSELLER
Мой склад,Комплекты,354797699,Комплект Military серый,komplekt-military-seryy,https://myshop-buy636.myinsales.ru/product/komplekt-military-seryy,,"<br />Комплект Military моделирует и мотивирует! Дизайн подчеркивает достоинства, а легкая компрессия поддерживает мышцы и придает чувство тонуса. Сетчатое плетение на икрах и на спинке топа. Актуальный принт и невероятный цвет. • Посадка с высокой талией <br /><br />• Посадка с высокой талией<br />• Съемные чашки у топа<br />• Моделирование фигуры<br />• Антипиллинг (не образуются катышки)<br />• Технология DRY (изделие быстро впитывает влагу и испаряет, не оставляя следов пота)<br /><br />Состав: 90% нейлон, 10% эластан <br /><br />Рекомендации по уходу:<br />- машинная стирка при 30 градусах;<br />- барабанная сушка, глажка и отбеливание запрещены. <br /><br />Модель на фото: <br />Рост 170 см, параметры - 84/59/87.<br />Размер комплекта — S",выставлен,да,,,,Каталог/Admin/SALE ## Каталог/Admin/Комплекты,,RUR,Без НДС,шт,,https://static.tildacdn.com/tild6261-6230-4931-b336-343736613834/1447733360.jpg https://static.tildacdn.com/tild3135-3432-4162-b564-326536663466/1447731661.jpg https://static.tildacdn.com/tild3730-6238-4138-b866-353332623666/1447731708.jpg https://static.tildacdn.com/tild3865-6261-4330-b333-376536616233/1447733278.jpg https://static.tildacdn.com/tild3138-3066-4139-a236-646539353433/__last_variant.png,,,,,,600024176,DF-01.0022/DF-07.0018,,600024176,,6300,,,0,,,https://define.moscow/weekoffer/tproduct/392303695-657491795591-komplekt-military-serii,https://define.moscow/weekoffer/tproduct/392303695-657491795591-komplekt-military-serii,DTXAXMiWgu97PP26A5ywx0,-60%
Мой склад,Комплекты,354797701,Комплект New Way 2 чёрный,komplekt-new-way-2-chyornyy,https://myshop-buy636.myinsales.ru/product/komplekt-new-way-2-chyornyy,,"Сочетание красивого дизайна переплетенных лямок с инновационной бесшовной технологией. Комплект New Way 2 имеет все преимущества стать Вашим любимым. <br /><br />• Кружевная отделка делает спортивный бра более женственным. <br />• Съемные чашечки у топа <br />• Моделирование фигуры<br />• Леггинсы с компрессией <br />• Технология DRY (изделие быстро впитывает и испаряет влагу, не оставляя следов пота)<br />• Антипиллинг (не образуются катышки)<br />• 90% нейлон, 10% эластан<br /><br />Рекомендации по уходу: <br />Допускается бережная машинная стирка при 30 градусах; <br />барабанная сушка, глажка и отбеливание запрещены <br /><br />На фото: <br />Модель - рост 175 см, 89-62-92 <br />Размер комплектов - S",выставлен,да,,,,Каталог/Admin/Комплекты,,RUR,Без НДС,шт,,https://static.tildacdn.com/tild3133-3761-4365-b761-353534626562/1048803393.jpg https://static.tildacdn.com/tild6566-6266-4366-b731-333630323563/1048806731.jpg https://static.tildacdn.com/tild6364-6666-4866-a661-643765623161/1420273543.jpg https://static.tildacdn.com/tild3036-3835-4438-a166-616239636165/1420278355.jpg https://static.tildacdn.com/tild3163-3562-4435-b366-633139373864/__last_variant.png,,,,,,600024178,DF-01.0029/DF-07.0027,,600024178,,5700,,,0,,,https://define.moscow/kits/tproduct/359761173-817532861071-komplekt-new-way-2-chyornii,https://define.moscow/kits/tproduct/359761173-817532861071-komplekt-new-way-2-chyornii,oGYtKgPgjU3og85N5PHED2,
Мой склад,Комплекты,354797702,Комплект New day lavanda велосипедки c кроп-топом,komplekt-new-day-lavanda-velosipedki-c-krop-topom,https://myshop-buy636.myinsales.ru/product/komplekt-new-day-lavanda-velosipedki-c-krop-topom,,"Комплект New day велосипедки c кроп-топом в цвете лаванда. На ощупь мягкий, но в тоже время с легкой компрессией. Отлично тянется, не пережимает. Вы не почувствуете его на себе. <br /><br />• Плетение рибана<br />• Моделирование фигуры<br />• Антипиллинг (не образуются катышки)<br />• Технология DRY (изделие быстро впитывает и испаряет влагу, не оставляя следов пота)<br />• Рукава реглан<br />• Защита ладоней<br /><br />Выполнен из итальянской полиамидной нити на российском производстве.<br />Состав: 93% полиамид, 7% эластан. <br /><br />Рекомендации по уходу: <br />- машинная стирка при 30 градусах;<br />- барабанная сушка, глажка и отбеливание запрещены.<br /><br />На фото:<br />Модель - рост 173 см, 86-61-91 см<br />Размер - S <br /><br />",выставлен,да,Комплект New day lavanda велосипедки c кроп-топом,,,Каталог/Комплекты ## Каталог/Все товары,,RUR,Без НДС,шт,,https://static.tildacdn.com/tild6230-6463-4439-a134-613938653139/Define0874.jpg https://static.tildacdn.com/tild6461-3237-4539-b164-316136626636/Define0894.jpg https://static.tildacdn.com/tild3132-3435-4361-a362-373134666261/__last_variant.png,"",,,,,600024179,DF-07.0034/DF-03.0016,,600024179,,7950,,,0,,,https://define.moscow/kits/tproduct/359761173-317511543911-komplekt-new-day-lavanda-velosipedki-c-k,https://define.moscow/kits/tproduct/359761173-317511543911-komplekt-new-day-lavanda-velosipedki-c-k,F3AfhX8gglco6SoJmmkJT0,BESTSELLER
Мой склад,Комплекты,354797703,Комплект Vera  голубой,komplekt-vera-goluboy,https://myshop-buy636.myinsales.ru/product/komplekt-vera-goluboy,,"Комплект Vera - мягкий и нежный из гипоаллергенной нити, на все случаи жизни как спортивной, так и повседневной. <br /><br />• Посадка с высокой талией <br />• Съемные чашки у топа<br />• Контурное плетение <br />• Моделирование фигуры<br />• Антипиллинг (не образуются катышки)<br />• Технология DRY (изделие быстро впитывает и испаряет влагу, не оставляя следов пота)<br />• 90% нейлон, 10% эластан <br /><br />На фото:<br />Модель - рост 176 см, параметры 78-59-90 см <br />Размер комплекта - S",выставлен,да,,,,Каталог/Admin/Комплекты,,RUR,Без НДС,шт,,https://static.tildacdn.com/tild3163-3332-4463-a230-643630383139/4283.jpg https://static.tildacdn.com/tild3566-3538-4364-b230-313237653633/4287.jpg https://static.tildacdn.com/tild3061-6161-4962-a131-376539633162/4290.jpg https://static.tildacdn.com/tild6262-6331-4130-b235-316433323166/4314.jpg https://static.tildacdn.com/tild6437-3862-4433-a136-393065313565/1885982038.jpg,"",,,,,600024180,DF-01.0012/DF-07.0009,,600024180,,6400,,,0,,,https://define.moscow/kits/tproduct/359761173-740037913631-komplekt-vera-pilnii-sinii,https://define.moscow/kits/tproduct/359761173-740037913631-komplekt-vera-pilnii-sinii,tc7hDJqMgQfLPp7lYZimD0,
Мой склад,Комплекты,354797705,Комплект New day orange топ с велосипедками,komplekt-new-day-orange-top-s-velosipedkami,https://myshop-buy636.myinsales.ru/product/komplekt-new-day-orange-top-s-velosipedkami,,"Комплект New day - это классика спорта. Удобный, стильный, функциональный. Топ надежно и плотно фиксирует грудь (без чашек). Высокий пояс поддерживает мышцы пресса. А оптимальная длина велосипедок подходит для любого роста.<br /><br /><br />• Плетение рибана<br />• Моделирование фигуры<br />• Антипиллинг (не образуются катышки)<br />• Технология DRY (изделие быстро впитывает и испаряет влагу, не оставляя следов пота)<br /><br />Выполнен из итальянской полиамидной нити на российском производстве. <br /><br />Состав: <br />93% полиамид, 7% эластан. <br /><br />Рекомендации по уходу: <br />- машинная стирка при 30 градусах; <br />- барабанная сушка, глажка и отбеливание запрещены.<br /><br />Модель на фото: <br />Рост 175 см, параметры - 89/61/90 <br />Размер комплекта - S",выставлен,да,Комплект New day orange топ с велосипедками,,,Каталог/Комплекты ## Каталог/Все товары,,RUR,Без НДС,шт,,https://static.tildacdn.com/tild3432-3331-4637-a234-393639306661/IMG0855.jpg https://static.tildacdn.com/tild3862-3463-4737-a539-313333376364/IMG0870.jpg https://static.tildacdn.com/tild3364-6666-4537-b363-386335613039/IMG0812.jpg https://static.tildacdn.com/tild3966-3535-4533-b166-383036363030/IMG0869.jpg https://static.tildacdn.com/tild3831-6366-4831-a239-356434646638/IMG0879.jpg https://static.tildacdn.com/tild3863-3534-4561-a234-353865383566/__last_variant.png,https://www.youtube.com/watch?v=0GWSL7RSSX4,,,,,600024182,DF-01.0030/DF-08.0002,,600024182,,6700,,,0,,,https://define.moscow/kits/tproduct/359761173-223724118701-komplekt-new-day-orange-top-s-velosipedk,https://define.moscow/kits/tproduct/359761173-223724118701-komplekt-new-day-orange-top-s-velosipedk,o3-EepytjAf9la9qG2QkS2,
Мой склад,Комплекты,354797706,Комплект Luna хаки меланж,komplekt-luna-haki-melanzh,https://myshop-buy636.myinsales.ru/product/komplekt-luna-haki-melanzh,,"Комплект Luna - нескользящий, дышащий и поддерживающий. В нем хочется заниматься снова и снова. За счет плетения из нитей меланж создается пастельный цвет, который никогда не надоест. <br /><br />• Посадка с высокой талией<br />• Съемные чашечки у топа<br />• Контурные оттенки<br />• Технология DRY (изделие быстро впитывает и испаряет влагу, не оставляя следов пота)<br />• Антипиллинг (не образуются катышки)<br />• 90% нейлон, 10% эластан <br /><br />Рекомендации по уходу: <br />Допускается бережная машинная стирка при 30 градусах; <br />барабанная сушка, глажка и отбеливание запрещены <br /><br />На фото: <br />Модель - рост 176 см, параметры 78-59-90 см <br />Размер комплекта — S",выставлен,да,,,,Каталог/Admin/SALE ## Каталог/Admin/Комплекты,,RUR,Без НДС,шт,,https://static.tildacdn.com/tild3534-3233-4662-b834-343930643133/IMG_0725.JPG https://static.tildacdn.com/tild3731-3931-4831-a262-316132383433/__2022-01-24__161933.png https://static.tildacdn.com/tild3530-3237-4238-b764-663566646462/IMG_0839.JPG https://static.tildacdn.com/tild3036-3731-4962-a539-346137613461/IMG_0799.JPG https://static.tildacdn.com/tild6363-3261-4162-a263-303035393364/1885982038.jpg,,,,,,600024183,DF-01.0017/DF-07.0014,,600024183,,5500,,,0,,,https://define.moscow/weekoffer/tproduct/392303695-221121543441-komplekt-luna-haki-melanzh,https://define.moscow/weekoffer/tproduct/392303695-221121543441-komplekt-luna-haki-melanzh,J-CIwYCeiS9hpbPhibDdI3,-27%
Мой склад,Комплекты,354797707,Комплект Military зеленый,komplekt-military-zelenyy,https://myshop-buy636.myinsales.ru/product/komplekt-military-zelenyy,,"Комплект Military моделирует и мотивирует! Дизайн подчеркивает достоинства, а легкая компрессия поддерживает мышцы и придает чувство тонуса. Сетчатое плетение на икрах и на спинке топа. Актуальный принт и невероятный цвет. <br /><br />• Посадка с высокой талией<br />• Съемные чашки у топа<br />• Моделирование фигуры<br />• Антипиллинг (не образуются катышки)<br />• Технология DRY (изделие быстро впитывает и испаряет влагу, не оставляя следов пота)<br /><br />Состав: 90% нейлон, 10% эластан <br /><br />Рекомендации по уходу: <br />- машинная стирка при 30 градусах; <br />- барабанная сушка, глажка и отбеливание запрещены. <br /><br />Модель на фото: <br />Рост 170 см, параметры - 84/59/87. <br />Размер комплекта — S",выставлен,да,,,,Каталог/Admin/SALE ## Каталог/Admin/Комплекты,,RUR,Без НДС,шт,,https://static.tildacdn.com/tild3965-3039-4634-a665-356231656436/1447737327.jpg https://static.tildacdn.com/tild3438-3630-4566-a239-376438666532/1447741066.jpg https://static.tildacdn.com/tild6632-3465-4366-b937-636236366632/1447733888.jpg https://static.tildacdn.com/tild6137-3434-4164-a465-363364343762/1447737337.jpg https://static.tildacdn.com/tild6432-3664-4436-b234-303237353938/__last_variant.png,"",,,,,600024184,DF-01.0021/DF-07.0020,,600024184,,6300,,,0,,,https://define.moscow/weekoffer/tproduct/392303695-457600471181-komplekt-military-myatnii,https://define.moscow/weekoffer/tproduct/392303695-457600471181-komplekt-military-myatnii,PoNr6r5ugbZfNJ-uq0dmr3,-60%
Мой склад,Комплекты,354797709,Комплект New Way 2 бордо,komplekt-new-way-2-bordo,https://myshop-buy636.myinsales.ru/product/komplekt-new-way-2-bordo,,"Сочетание красивого дизайна переплетенных лямок с инновационной бесшовной технологией. Комплект New Way 2 имеет все преимущества стать Вашим любимым. <br /><br />• Кружевная отделка делает спортивный бра более женственным.<br />• Съемные чашечки у топа<br />• Моделирование фигуры<br />• Леггинсы с компрессией<br />• Технология DRY (изделие быстро впитывает и испаряет влагу, не оставляя следов пота)<br />• Антипиллинг (не образуются катышки)<br />• 90% нейлон, 10% эластан <br /><br />Рекомендации по уходу: <br />Допускается бережная машинная стирка при 30 градусах; <br />барабанная сушка, глажка и отбеливание запрещены <br /><br />На фото: <br />Модель - рост 175 см, 89-62-92 <br />Размер комплектов — S",выставлен,да,,,,Каталог/Admin/Комплекты,,RUR,Без НДС,шт,,https://static.tildacdn.com/tild3630-3936-4931-a436-343033363232/1048805551.jpg https://static.tildacdn.com/tild3335-3830-4263-a532-396133643565/1048805849.jpg https://static.tildacdn.com/tild3731-3931-4362-b733-356138356138/1048806074.jpg https://static.tildacdn.com/tild3138-3230-4666-a266-613663356464/__last_variant.png,,,,,,600024186,DF-01.0010/DF-04.00016,,600024186,,5700,,,0,,,https://define.moscow/kits/tproduct/359761173-868443469511-komplekt-new-way-2-bordo,https://define.moscow/kits/tproduct/359761173-868443469511-komplekt-new-way-2-bordo,Ko-ssll1jwW6WzB3pd2S82,
Мой склад,Комплекты,354797710,Комплект Military розовый,komplekt-military-rozovyy,https://myshop-buy636.myinsales.ru/product/komplekt-military-rozovyy,,"Комплект Military моделирует и мотивирует! Дизайн подчеркивает достоинства, а легкая компрессия поддерживает мышцы и придает чувство тонуса. Сетчатое плетение на икрах и на спинке топа. Актуальный принт и невероятный цвет. <br /><br />• Посадка с высокой талией<br />• Съемные чашки у топа<br />• Моделирование фигуры<br />• Антипиллинг (не образуются катышки)<br />• Технология DRY (изделие быстро впитывает и испаряет влагу, не оставляя следов пота)<br /><br />Состав: 90% нейлон, 10% эластан <br /><br />Рекомендации по уходу: <br />- машинная стирка при 30 градусах; <br />- барабанная сушка, глажка и отбеливание запрещены. <br /><br />Модель на фото: <br />Рост 173 см, параметры - 79/70/95. <br />Размер комплекта — S",выставлен,да,,,,Каталог/Admin/SALE ## Каталог/Admin/Комплекты,,RUR,Без НДС,шт,,https://static.tildacdn.com/tild3161-3965-4237-a236-336163323562/1447741228.jpg https://static.tildacdn.com/tild3233-6564-4136-b034-613163636366/1447740363.jpg https://static.tildacdn.com/tild3534-6331-4435-b139-306438396638/1447742153.jpg https://static.tildacdn.com/tild3737-3966-4934-b335-393233616239/1447737623.jpg https://static.tildacdn.com/tild6662-3534-4430-b965-306261333361/__last_variant.png,,,,,,600024187,DF-01.0020/DF-07.0021,,600024187,,6300,,,0,,,https://define.moscow/weekoffer/tproduct/392303695-600215696921-komplekt-military-rozovii,https://define.moscow/weekoffer/tproduct/392303695-600215696921-komplekt-military-rozovii,0esTnbb5iU3k5anYZcElL0,-60%
Мой склад,Комплекты,354797713,Комплект Military голубой,komplekt-military-goluboy,https://myshop-buy636.myinsales.ru/product/komplekt-military-goluboy,,"<br />Комплект Military моделирует и мотивирует! Дизайн подчеркивает достоинства, а легкая компрессия поддерживает мышцы и придает чувство тонуса. Сетчатое плетение на икрах и на спинке топа. Актуальный принт и невероятный цвет. • Посадка с высокой талией <br /><br />• Посадка с высокой талией<br />• Съемные чашки у топа<br />• Моделирование фигуры<br />• Антипиллинг (не образуются катышки)<br />• Технология DRY (изделие быстро впитывает влагу и испаряет, не оставляя следов пота)<br /><br />Состав: 90% нейлон, 10% эластан <br /><br />Рекомендации по уходу: <br />- машинная стирка при 30 градусах; <br />- барабанная сушка, глажка и отбеливание запрещены. <br /><br />Модель на фото: <br />Рост 170 см, параметры - 84/59/87. <br />Размер комплекта — S",выставлен,да,,,,Каталог/Admin/SALE ## Каталог/Admin/Комплекты,,RUR,Без НДС,шт,,https://static.tildacdn.com/tild6366-3839-4332-a639-393462636135/1447737083.jpg https://static.tildacdn.com/tild6433-3234-4361-b565-373139333336/1447919922.jpg https://static.tildacdn.com/tild3764-6466-4334-b565-653636373764/1698868849.jpg https://static.tildacdn.com/tild3731-6661-4065-b730-396664346664/1698875059.jpg https://static.tildacdn.com/tild6338-3165-4561-b833-333264303862/__last_variant.png,,,,,,600024190,DF-01.0019/DF-07.0016,,600024190,,6300,,,0,,,https://define.moscow/weekoffer/tproduct/392303695-774582295241-komplekt-military-goluboi,https://define.moscow/weekoffer/tproduct/392303695-774582295241-komplekt-military-goluboi,p-hlw43vj6Mex08iZQsQa0,-50%
Мой склад,Комплекты,354797714,Комплект Military фиолетовый,komplekt-military-fioletovyy,https://myshop-buy636.myinsales.ru/product/komplekt-military-fioletovyy,,"Комплект Military моделирует и мотивирует! Дизайн подчеркивает достоинства, а легкая компрессия поддерживает мышцы и придает чувство тонуса. Сетчатое плетение на икрах и на спинке топа. Актуальный принт и невероятный цвет. • Посадка с высокой талией <br /><br />• Посадка с высокой талией<br />• Съемные чашки у топа<br />• Моделирование фигуры<br />• Антипиллинг (не образуются катышки)<br />• Технология DRY (изделие быстро впитывает и испаряет влагу, не оставляя следов пота)<br /><br />Состав: 90% нейлон, 10% эластан<br /><br />Рекомендации по уходу: <br />- машинная стирка при 30 градусах; <br />- барабанная сушка, глажка и отбеливание запрещены. <br /><br />Модель на фото:<br />Рост 173 см, параметры - 79/70/95. <br />Размер комплекта — S",выставлен,да,,,,Каталог/Admin/SALE ## Каталог/Admin/Комплекты,,RUR,Без НДС,шт,,https://static.tildacdn.com/tild3238-6336-4261-b366-303439626638/1447742268.jpg https://static.tildacdn.com/tild6161-6139-4438-a637-303866623362/1447737770.jpg https://static.tildacdn.com/tild3632-6238-4539-b731-313338326330/1447740596.jpg https://static.tildacdn.com/tild3762-3030-4132-b361-626261316130/__last_variant.png,,,,,,600024191,DF-01.0024/DF-07.0017,,600024191,,6300,,,0,,,https://define.moscow/weekoffer/tproduct/392303695-776284585851-komplekt-military-fioletovii,https://define.moscow/weekoffer/tproduct/392303695-776284585851-komplekt-military-fioletovii,FbzNwUmrj2UCYdWBxTjRN0,-60%
Мой склад,Комплекты,354797716,Комплект Luna серый меланж,komplekt-luna-seryy-melanzh,https://myshop-buy636.myinsales.ru/product/komplekt-luna-seryy-melanzh,,"Комплект Luna - нескользящий, дышащий и поддерживающий. В нем хочется заниматься снова и снова. За счет плетения из нитей меланж создается пастельный цвет, который никогда не надоест. <br /><br />• Посадка с высокой талией <br />• Съемные чашечки у топа<br />• Контурные оттенки <br />• Технология DRY (изделие быстро впитывает и испаряет влагу, не оставляя следов пота)<br />• Антипиллинг (не образуются катышки) <br />• 90% нейлон, 10% эластан <br /><br />Рекомендации по уходу: <br />Допускается бережная машинная стирка при 30 градусах; <br />барабанная сушка, глажка и отбеливание запрещены <br /><br />На фото: <br />Модель - рост 176 см, параметры 78-59-90 см <br />Размер комплекта — S",выставлен,да,,,,Каталог/Admin/Комплекты,,RUR,Без НДС,шт,,https://static.tildacdn.com/tild6564-6338-4664-b264-323735653037/ANY_4447.jpg https://static.tildacdn.com/tild3430-6336-4030-a636-323766323534/ANY_4419.jpg https://static.tildacdn.com/tild3361-3731-4362-b638-396335383063/ANY_4428.jpg https://static.tildacdn.com/tild3130-6236-4238-b937-316334323163/ANY_4631.jpg https://static.tildacdn.com/tild3835-3664-4361-a464-353335323932/ANY_4634.jpg https://static.tildacdn.com/tild3364-3331-4636-b832-303234653135/ANY_4678.jpg https://static.tildacdn.com/tild3431-3366-4539-b730-333736623063/1885982038.jpg,,,,,,600024193,DF-01.0015/DF-07.0012,,600024193,,5500,,,0,,,https://define.moscow/kits/tproduct/359761173-856815369131-komplekt-luna-serii-melanzh,https://define.moscow/kits/tproduct/359761173-856815369131-komplekt-luna-serii-melanzh,PkXR5mQ3iG56bxC3jw9Wq3,
Мой склад,Комплекты,354797717,Комплект Luna лаванда меланж,komplekt-luna-lavanda-melanzh,https://myshop-buy636.myinsales.ru/product/komplekt-luna-lavanda-melanzh,,"Комплект Luna - нескользящий, дышащий и поддерживающий. В нем хочется заниматься снова и снова. За счет плетения из нитей меланж создается пастельный цвет, который никогда не надоест. <br /><br />• Посадка с высокой талией<br />• Съемные чашечки у топа<br />• Контурные оттенки<br />• Технология DRY (изделие быстро впитывает и испаряет влагу, не оставляя следов пота)<br />• Антипиллинг (не образуются катышки)<br />• 90% нейлон, 10% эластан <br /><br />Рекомендации по уходу: <br />Допускается бережная машинная стирка при 30 градусах; <br />барабанная сушка, глажка и отбеливание запрещены<br /><br />На фото: <br />Модель - рост 176 см, параметры 78-59-90 см <br />Размер комплекта - S",выставлен,да,,,,Каталог/Admin/Комплекты,,RUR,Без НДС,шт,,https://static.tildacdn.com/tild3430-3364-4333-a561-333663623561/IMG_0595.JPG https://static.tildacdn.com/tild3665-3861-4462-b138-663130643737/__2022-01-24__160616.png https://static.tildacdn.com/tild3462-6539-4966-b233-363135363237/IMG_0545.JPG https://static.tildacdn.com/tild3564-6133-4164-b961-366335633964/1885982038.jpg,,,,,,600024194,DF-01.0016/DF-07.0013,,600024194,,5500,,,0,,,https://define.moscow/kits/tproduct/359761173-455514474811-komplekt-luna-lavanda-melanzh,https://define.moscow/kits/tproduct/359761173-455514474811-komplekt-luna-lavanda-melanzh,josVxWtZit8t7VZf3rEub0,
Мой склад,Комплекты,354797718,Комплект New day lavanda топ с велосипедками,komplekt-new-day-lavanda-top-s-velosipedkami,https://myshop-buy636.myinsales.ru/product/komplekt-new-day-lavanda-top-s-velosipedkami,,"Комплект New day - это классика спорта. Удобный, стильный, функциональный. Топ надежно и плотно фиксирует грудь (без чашек). Высокий пояс поддерживает мышцы пресса. А оптимальная длина велосипедок подходит для любого роста.<br /><br /><br />• Плетение рибана<br />• Моделирование фигуры<br />• Антипиллинг (не образуются катышки)<br />• Технология DRY (изделие быстро впитывает и испаряет влагу, не оставляя следов пота)<br /><br />Выполнен из итальянской полиамидной нити на российском производстве. <br /><br />Состав: <br />93% полиамид, 7% эластан. <br /><br />Рекомендации по уходу: <br />- машинная стирка при 30 градусах; <br />- барабанная сушка, глажка и отбеливание запрещены.<br /><br />Модель на фото: <br />Рост 170 см, параметры - 84/59/87. <br />Размер комплекта - S",выставлен,да,Комплект New day lavanda топ с велосипедками,,,Каталог/Комплекты ## Каталог/Все товары,,RUR,Без НДС,шт,,https://static.tildacdn.com/tild6261-3836-4565-b033-336262323564/9EA692C3-B8BC-44BE-B.jpeg https://static.tildacdn.com/tild3237-6630-4833-a161-656630336232/3EBC9B10-BFC4-4F8C-A.jpeg https://static.tildacdn.com/tild3966-6434-4036-a462-663561313732/7C222EAC-EEDA-4E5B-A.jpeg https://static.tildacdn.com/tild3166-3662-4539-b031-343333663263/30C06D21-DE73-49E8-A.jpeg https://static.tildacdn.com/tild3366-3138-4462-b733-316633303834/1CB6EC46-041A-4482-9.jpeg https://static.tildacdn.com/tild6564-3139-4937-a364-353239343136/58D68A7E-EACD-4E43-8.jpeg https://static.tildacdn.com/tild3030-3733-4362-b336-313332613064/C25932B0-5073-4974-9.jpeg https://static.tildacdn.com/tild3331-6530-4030-b966-383364333939/C406EB1B-C56E-4245-8.jpeg https://static.tildacdn.com/tild3863-3534-4561-a234-353865383566/__last_variant.png,"",,,,,600024195,DF-01.0030/DF-08.0002,,600024195,,6700,,,0,,,https://define.moscow/kits/tproduct/359761173-695764398641-komplekt-new-day-lavanda-top-s-velosiped,https://define.moscow/kits/tproduct/359761173-695764398641-komplekt-new-day-lavanda-top-s-velosiped,3LBlcbMgjCY4zqDkML1kZ3,
Мой склад,Комплекты,354797719,Комплект Vera черный,komplekt-vera-chernyy,https://myshop-buy636.myinsales.ru/product/komplekt-vera-chernyy,,"<br />Комплект Vera - мягкий и нежный из гипоаллергенной нити, на все случаи жизни как спортивной, так и повседневной. <br /><br />• Посадка с высокой талией <br />• Съемные подкладки на груди <br />• Контурное плетение <br />• Технология DRY отводит пот с кожи обеспечивая Вам сухость и комфорт <br />• 90% нейлон, 10% эластан <br /><br />На фото: <br />Модель - рост 176 см, параметры 78-59-90 см <br />Размер комплекта - S",выставлен,да,,,,Каталог/Admin/Комплекты,,RUR,Без НДС,шт,,https://static.tildacdn.com/tild3334-3066-4237-b363-656162366432/1222361105.jpg https://static.tildacdn.com/tild6136-3065-4732-a537-393836383733/1222362043.jpg https://static.tildacdn.com/tild3263-6635-4466-b034-383163633336/1222361142.jpg https://static.tildacdn.com/tild3566-6535-4166-a138-363131653035/1222361159.jpg https://static.tildacdn.com/tild6162-6334-4837-b564-633132633631/22_02_2021_LAB16_237.jpg https://static.tildacdn.com/tild3865-3839-4564-a338-613139646136/22_02_2021_LAB16_237.jpg https://static.tildacdn.com/tild3832-6439-4832-b233-616532316366/22_02_2021_LAB16_237.jpg https://static.tildacdn.com/tild6131-3566-4235-b164-646637646330/22_02_2021_LAB16_237.jpg https://static.tildacdn.com/tild6463-3432-4262-b861-666436303965/22_02_2021_LAB16_237.jpg https://static.tildacdn.com/tild3932-3633-4538-a132-386331666330/__last_variant.png,,,,,,600024196,DF-01.0011/DF-07.0010,,600024196,,6400,,,0,,,https://define.moscow/kits/tproduct/359761173-144092763151-komplekt-vera-chernii,https://define.moscow/kits/tproduct/359761173-144092763151-komplekt-vera-chernii,Mmjv-wHwjoud155AH55Ar3,
